timestamp,%_cpu,%_memory,io_data_bytes/sec
637806064748603578,59.874226,0.061517775,0
637806064768692342,45.90821,0.061110254,0
637806064788777558,51.33694,0.06111217,0
637806064809014157,53.60732,0.061114084,0
637806064829091802,47.950592,0.061115522,0
637806064849182542,58.351814,0.060995325,0
637806064869264904,47.446262,0.06099724,0
637806064889372859,48.23064,0.060999155,0
637806064909463102,48.96718,0.06100155,0
637806064929547921,52.099197,0.06100299,0
637806064949632595,56.02267,0.06160828,0
637806064969709232,45.124058,0.061610196,0
637806064989798133,66.89149,0.061611634,0
637806065009917787,52.095646,0.061613068,0
637806065030029345,58.29083,0.061598226,0
637806065050108038,50.50529,0.06160014,0
637806065070194793,48.22689,0.061602056,0
637806065090454844,64.49155,0.06160397,0
637806065110619239,57.07565,0.061578114,0
637806065130776694,50.37195,0.06158003,0
637806065150871452,52.00664,0.061581943,0
637806065170982411,50.51027,0.06158338,0
637806065191069577,52.051594,0.061564703,0
637806065211152383,42.804832,0.06157572,0
637806065231236597,50.562965,0.061577633,0
637806065251342370,53.656105,0.06158003,0
637806065271436782,50.548088,0.061582424,0
637806065291514588,45.100952,0.06158434,0
637806065311615948,46.67793,0.061586253,0
637806065331698534,41.9811,0.06158769,0
637806065351791038,50.53826,0.06157476,0
637806065371907283,48.232758,0.061576195,0
637806065392091211,55.11666,0.061578114,0
637806065412182852,51.906876,0.06158003,0
637806065432262678,53.674114,0.061581943,0
637806065452346877,42.78895,0.061583858,0
637806065472456075,55.22136,0.061585773,0
637806065492587403,51.24633,0.06158817,0
637806065512687639,59.814465,0.061589606,0
637806065532782084,53.65144,0.06124817,0
637806065552868217,53.64174,0.061250564,0
637806065572961083,54.470184,0.06125248,0
637806065593054215,47.437984,0.061254393,0
637806065613155022,47.418636,0.06091152,0
637806065633236844,58.30502,0.06091344,0
637806065653403213,53.620506,0.060923975,0
637806065673505349,56.62428,0.06092541,0
637806065693582224,49.765823,0.060852144,0
637806065713835812,54.388103,0.06085358,0
637806065733942792,55.594254,0.060855493,0
637806065754027740,46.659054,0.06085789,0
637806065774122587,57.52307,0.060838256,0
637806065794224430,52.09699,0.06084017,0
637806065814308845,51.330757,0.060842086,0
637806065834413186,61.41892,0.06084448,0
637806065854507014,44.309666,0.06082868,0
637806065874603501,57.551308,0.060831074,0
637806065894684641,49.00148,0.06083299,0
637806065914777951,52.133533,0.060835384,0
637806065934896035,53.63135,0.06089237,0
637806065954994628,59.04411,0.060893804,0
637806065975186572,69.85127,0.06089572,0
637806065995281747,51.937435,0.060897637,0
637806066015387969,53.653397,0.06087034,0
637806066035488158,50.50147,0.060871776,0
637806066055571817,58.30551,0.060873214,0
637806066075658889,44.339664,0.06087513,0
637806066095749757,50.58024,0.06086268,0
637806066115869874,45.845985,0.060864594,0
637806066135972607,58.282505,0.06086651,0
637806066156092148,52.04556,0.060868423,0
637806066176173087,52.073536,0.06147276,0
637806066196259198,42.779793,0.06196456,0
637806066216360662,54.47393,0.061966,0
637806066236490255,53.579678,0.061967913,0
637806066256589940,54.38926,0.061969828,0
637806066276686729,46.63502,0.061971746,0
637806066296794035,55.17153,0.061974138,0
637806066316899080,49.72995,0.061976533,0
637806066337117823,60.52746,0.06197845,0
637806066357254940,52.607883,0.061979886,0
637806066377333731,41.17571,0.06198132,0
637806066397574338,40.38477,0.06198276,0
637806066417657491,56.453476,0.061984673,0
637806066437748630,55.246307,0.061986588,0
637806066457843296,51.317394,0.061988506,0
637806066477944154,50.526703,0.06199042,0
637806066498047387,48.97401,0.061991856,0
637806066518130957,51.312943,0.061993774,0
637806066538221774,53.696938,0.06199521,0
637806066558308433,48.985092,0.061996646,0
637806066578400964,50.55571,0.06199856,0
637806066598492427,59.878063,0.062000476,0
637806066618570712,55.235085,0.06200239,0
637806066638651152,52.912346,0.06200383,0
637806066658749472,56.027283,0.062006224,0
637806066678846773,49.721916,0.06200814,0
637806066698936574,49.79606,0.062009577,0
637806066719039388,57.51644,0.06201101,0
637806066739125679,49.753178,0.06201245,0
637806066759217567,59.143787,0.062014364,0
637806066779321554,47.42318,0.061979406,0
637806066799412854,55.182594,0.06198132,0
637806066819506754,51.33919,0.06198324,0
637806066839739408,51.238457,0.061993293,0
637806066859843569,57.21147,0.061917152,0
637806066879952008,48.203636,0.06191859,0
637806066900159721,51.19046,0.06192003,0
637806066920238155,66.6346,0.061907098,0
637806066940321492,48.245728,0.061909012,0
637806066960408529,65.349464,0.061910927,0
637806066980506822,64.547966,0.061912365,0
637806067000593408,40.436523,0.061906617,0
637806067020676500,46.670612,0.061908532,0
637806067040756506,45.13066,0.06191045,0
637806067060855934,64.568726,0.061911885,0
637806067080960884,59.048748,0.06190614,0
637806067101040248,55.2259,0.061909012,0
637806067121124038,46.67774,0.061910927,0
637806067141207346,56.78777,0.061912842,0
637806067161329697,45.89284,0.06191476,0
637806067181430555,48.93536,0.061916675,0
637806067201523714,44.31792,0.06191859,0
637806067221617967,58.294895,0.061900873,0
637806067241711146,55.213634,0.061902307,0
637806067261839905,42.755486,0.061904225,0
637806067282009131,57.387444,0.061906617,0
637806067302101133,57.426018,0.061814673,0
637806067322182143,55.197906,0.06181659,0
637806067342266967,45.90743,0.061818507,0
637806067362352214,53.669064,0.06182042,0
637806067382460310,52.09913,0.061736617,0
637806067402563699,52.84847,0.061737575,0
637806067422678856,51.262516,0.061739013,0
637806067442756196,46.67096,0.061740927,0
637806067462839406,56.013607,0.061624084,0
637806067482938751,51.344852,0.061626,0
637806067503020753,45.8759,0.061627913,0
637806067523116080,41.241474,0.06163749,0
637806067543205628,46.650955,0.061639886,0
637806067563288311,46.670605,0.0616418,0
637806067583404465,48.999123,0.06164324,0
637806067603514658,55.10984,0.06164324,0
637806067623604832,51.337795,0.061645154,0
637806067643686353,61.42369,0.06165569,0
637806067663783502,46.676003,0.061412424,0
637806067683881159,49.764008,0.06141434,0
637806067703983173,52.884075,0.061416253,0
637806067724178480,57.404713,0.06141817,0
637806067744277840,47.264713,0.06135352,0
637806067764382144,47.41711,0.061355438,0
637806067784472203,56.7377,0.061357353,0
637806067804598218,56.743023,0.06132718,0
637806067824700319,55.163483,0.0613291,0
637806067844800285,57.51845,0.061331492,0
637806067864896784,61.423862,0.061306592,0
637806067884989300,55.980553,0.061308987,0
637806067905087211,46.656147,0.06131042,0
637806067925167708,55.199562,0.06131186,0
637806067945251072,51.361153,0.06129366,0
637806067965362117,44.347584,0.061297495,0
637806067985455517,51.25755,0.06129941,0
637806068005532478,42.791817,0.06124865,0
637806068025608787,40.46689,0.061251044,0
637806068045686665,55.25652,0.06125296,0
637806068065778559,52.137035,0.061255354,0
637806068085874140,51.31358,0.061245777,0
637806068106080785,47.338135,0.06124769,0
637806068126171137,47.243782,0.061249126,0
637806068146288396,53.65417,0.06123524,0
637806068166377606,46.625687,0.061237156,0
637806068186479955,49.767075,0.06123907,0
637806068206588894,59.066532,0.06143445,0
637806068226674633,52.078938,0.06150724,0
637806068246766517,57.5477,0.061508674,0
637806068266861872,48.2456,0.061510112,0
637806068286984679,48.175415,0.06151538,0
637806068307063436,48.17182,0.061524957,0
637806068327155022,49.806446,0.061526872,0
637806068347257545,59.052494,0.061528787,0
637806068367351402,46.6808,0.061531182,0
637806068387458222,59.829407,0.061533097,0
637806068407549564,50.543045,0.061535493,0
637806068427718010,54.34379,0.06153645,0
637806068447820099,48.096577,0.061538845,0
637806068467913875,59.83045,0.061547942,0
637806068488009416,47.442085,0.061559435,0
637806068508091456,47.45236,0.06156135,0
637806068528188202,55.25617,0.06156327,0
637806068548271000,49.74619,0.061565183,0
637806068568373356,53.675583,0.06156327,0
637806068588469412,49.754074,0.061564703,0
637806068608549189,53.656124,0.06156614,0
637806068628630680,57.57922,0.061569013,0
637806068648710030,59.913223,0.061571408,0
637806068668791940,47.461422,0.061573323,0
637806068688888208,66.11404,0.06157476,0
637806068708995258,49.772102,0.061577156,0
637806068729090661,51.28437,0.06157907,0
637806068749185520,41.9752,0.061580986,0
637806068769264997,56.793945,0.061581943,0
637806068789511540,46.594704,0.06158434,0
637806068809593607,49.492767,0.061585773,0
637806068829711760,53.64029,0.06157859,0
637806068849797662,50.525505,0.061580505,0
637806068869893500,53.675304,0.061582424,0
637806068890007716,54.373905,0.06158434,0
637806068910107384,44.311916,0.061593916,0
637806068930190146,46.64885,0.06159535,0
637806068950267857,52.90854,0.061597265,0
637806068970351771,56.016365,0.061398055,0
637806068990438548,50.590137,0.06139997,0
637806069010546913,35.77659,0.06140189,0
637806069030631684,60.615955,0.061403323,0
637806069050715879,61.41865,0.061286,0
637806069070830982,53.678097,0.061288394,0
637806069090958366,42.714195,0.061289832,0
637806069111054203,52.011032,0.061228056,0
637806069131145183,53.684605,0.06123045,0
637806069151233984,52.89065,0.060966592,0
637806069171329452,48.998398,0.061113127,0
637806069191409465,52.0982,0.061033156,0
637806069211508233,43.575912,0.06118017,0
637806069231591204,62.9605,0.061164368,0
637806069251670009,37.35448,0.06131042,0
637806069271755775,52.13076,0.061298452,0
637806069291865033,53.672222,0.06144403,0
637806069312008909,52.825916,0.061301325,0
637806069332108153,62.056477,0.0614469,0
637806069352205669,58.31378,0.060217157,0
637806069372284290,55.994,0.060363695,0
637806069392372814,50.585484,0.058865305,0
637806069412476517,45.866035,0.059010882,0
637806069432558822,61.422413,0.05910857,0
637806069452649909,59.11839,0.05910905,0
637806069472732706,49.76946,0.059224457,0
637806069492825030,45.914577,0.059370514,0
637806069512910469,43.532043,0.059378654,0
637806069533009365,52.14412,0.059523754,0
637806069553220689,60.53209,0.06105183,0
637806069573303727,58.843365,0.06341315,0
637806069593406066,49.02307,0.06549049,0
637806069613508707,54.38072,0.065490976,0
637806069633606740,51.301373,0.06549145,0
637806069653694750,52.899117,0.06549193,0
637806069673897658,55.8951,0.06549289,0
637806069693988654,44.16639,0.06588508,0
637806069714082371,50.535698,0.06588604,0
637806069734163019,48.99743,0.065887,0
637806069754265352,58.326344,0.06588796,0
637806069774365042,56.76795,0.065888435,0
637806069794459412,51.307228,0.06588891,0
637806069814537382,52.105804,0.06588987,0
637806069834617767,54.46859,0.06588987,0
637806069854694135,53.700497,0.06589035,0
637806069874784554,45.884747,0.065890834,0
637806069894887242,48.250214,0.06604455,0
637806069915087029,54.303738,0.06618965,0
637806069935204189,48.799374,0.06619012,0
637806069955297302,53.5773,0.06634288,0
637806069975377431,37.355892,0.06648703,0
637806069995478307,53.66222,0.066631645,0
637806070015584981,46.65637,0.06664122,0
637806070035676972,40.416874,0.06664218,0
637806070055767264,71.51664,0.0667868,0
637806070075861126,63.012268,0.0663539,0
637806070095963520,41.21479,0.06649852,0
637806070116046105,61.403015,0.06649852,0
637806070136140385,57.581047,0.066498995,0
637806070156227949,48.999294,0.06691179,0
637806070176308070,59.100998,0.067915976,0
637806070196412519,48.24589,0.06791646,0
637806070216503696,45.083824,0.06791646,0
637806070236597297,41.986378,0.06791646,0
637806070256723447,62.153263,0.06791646,0
637806070276802046,46.62615,0.06791646,0
637806070296888265,56.803246,0.06791646,0
637806070316981020,55.221977,0.06791646,0
637806070337063030,42.78867,0.06791646,0
637806070357140369,45.898766,0.06791694,0
637806070377236353,43.54976,0.067917414,0
637806070397317465,49.79115,0.067917414,0
637806070417395127,56.029667,0.0679179,0
637806070437487675,53.693195,0.0679179,0
637806070457564544,56.000393,0.0679179,0
637806070477655223,53.692837,0.0679179,0
637806070497737593,38.879463,0.06791885,0
637806070517833081,45.909546,0.06791981,0
637806070538024014,56.69187,0.06791981,0
637806070558109892,54.21988,0.06791981,0
637806070578201022,45.913536,0.06791981,0
637806070598280497,59.87926,0.06791981,0
637806070618353950,56.820484,0.065208435,0
637806070638457084,54.478443,0.065215625,0
637806070658553915,49.72195,0.065748125,0
637806070678629734,56.0085,0.065751,0
637806070698725704,45.91211,0.065752916,0
637806070718803665,61.427185,0.06576393,0
637806070738889394,46.68164,0.065765366,0
637806070759006515,44.318478,0.06578931,0
637806070779081489,45.08826,0.065791704,0
637806070799167160,61.48292,0.065794095,0
637806070819248849,48.22426,0.06579793,0
637806070839331831,49.020855,0.06579936,0
637806070859423376,41.23003,0.06580224,0
637806070879628759,44.263996,0.065805115,0
637806070899709385,50.339832,0.06580751,0
637806070919782255,45.92562,0.065808944,0
637806070939902630,48.221684,0.065811336,0
637806070960013883,52.795994,0.065812774,0
637806070980089889,49.77147,0.06581421,0
637806071000170791,57.59081,0.06581565,0
637806071020270685,46.653336,0.065817565,0
637806071040376510,52.87544,0.06581948,0
637806071060481374,42.756664,0.065821394,0
637806071080576961,57.47198,0.06582331,0
637806071100670111,53.685146,0.065825224,0
637806071120754530,39.65174,0.06582714,0
637806071140958302,48.180744,0.06582858,0
637806071161048960,51.11424,0.065830015,0
637806071181138061,47.43868,0.06583145,0
637806071201232519,48.212135,0.06583337,0
637806071221314498,49.76652,0.06583576,0
637806071241394778,35.79307,0.0658372,0
637806071261544093,57.472626,0.065838635,0
637806071281635225,54.379017,0.0658415,0
637806071301725341,59.886967,0.06584294,0
637806071321813617,61.416817,0.065844856,0
637806071341911729,51.338276,0.06585444,0
637806071362013849,66.09901,0.06585635,0
637806071382096547,52.10173,0.06585827,0
637806071402330841,52.788097,0.06583241,0
637806071422420639,55.697857,0.06583432,0
637806071442521573,53.676575,0.06583672,0
637806071462610988,52.865414,0.065838635,0
637806071482715472,55.955456,0.06584007,0
637806071502800309,52.092796,0.06580655,0
637806071522900703,44.3599,0.065808944,0
637806071543004611,50.515923,0.06581038,0
637806071563093902,48.17694,0.065812774,0
637806071583174055,54.464108,0.065779254,0
637806071603262588,49.809635,0.06578117,0
637806071623373093,48.97027,0.06578308,0
637806071643467100,58.30356,0.06578452,0
637806071663547410,54.41989,0.06578596,0
637806071683659454,53.680244,0.0657874,0
637806071703761287,41.972282,0.06578931,0
637806071723983646,55.05844,0.06579123,0
637806071744062697,54.974026,0.06579314,0
637806071764201901,55.97634,0.065800324,0
637806071784372790,50.400463,0.065802716,0
637806071804475982,56.600845,0.06580463,0
637806071824567999,57.51831,0.06580607,0
637806071844646422,57.59389,0.0657759,0
637806071864740226,52.898308,0.065777816,0
637806071884820554,52.8808,0.065779254,0
637806071904919460,65.37107,0.06578213,0
637806071925016265,55.96307,0.06578356,0
637806071945113064,62.19469,0.065705985,0
637806071965334768,48.1209,0.0657079,0
637806071985432875,40.244793,0.065709814,0
637806072005534671,45.049973,0.06571125,0
637806072025614797,54.469357,0.06571317,0
637806072045699416,49.803883,0.06571508,0
637806072065787735,44.337643,0.065717,0
637806072085883298,45.90393,0.065719396,0
637806072105981130,62.174065,0.065702155,0
637806072126073574,57.548737,0.06570407,0
637806072146164816,43.559612,0.065705985,0
637806072166250643,47.439457,0.06570742,0
637806072186358466,51.311756,0.0655403,0
637806072206448568,49.724426,0.06554221,0
637806072226548419,53.698742,0.06554413,0
637806072246629146,59.85984,0.06554652,0
637806072266713496,58.35673,0.065519705,0
637806072286800861,50.554245,0.06552162,0
637806072306907390,44.338074,0.065523535,0
637806072327008248,65.27906,0.06552497,0
637806072347106928,49.739426,0.06547469,0
637806072367196637,50.538567,0.06547613,0
637806072387287808,55.223885,0.06547804,0
637806072407363427,72.350235,0.06547996,0
637806072427463989,52.916515,0.065482356,0
637806072447742963,63.186985,0.06544213,0
637806072467832295,57.524563,0.065444045,0
637806072487933159,62.982857,0.06544596,0
637806072508029780,48.20979,0.065447874,0
637806072528110968,38.866077,0.065439254,0
637806072548362280,53.572735,0.06544117,0
637806072568460951,64.179955,0.06544308,0
637806072588554420,58.27478,0.065445,0
637806072608632619,57.570713,0.06544644,0
637806072628727882,63.798393,0.06544835,0
637806072648902332,59.806175,0.06545075,0
637806072668996503,53.506374,0.065460324,0
637806072689084668,55.191437,0.06540909,0
637806072709300631,56.686287,0.065410525,0
637806072729375491,48.026867,0.06541244,0
637806072749499360,48.234924,0.065414354,0
637806072769586354,54.36068,0.06541627,0
637806072789674117,55.201534,0.06541866,0
637806072809766036,59.920414,0.065420575,0
637806072829853000,51.342476,0.06543063,0
637806072849949165,52.881287,0.06542106,0
637806072870038444,50.54854,0.0654225,0
637806072890115337,47.44385,0.06542441,0
637806072910198063,52.90923,0.06542633,0
637806072930300607,50.578106,0.06550773,0
637806072950376158,41.208046,0.06550917,0
637806072970478169,49.00882,0.065511085,0
637806072990559137,50.531273,0.065513,0
637806073010653797,56.01828,0.06551444,0
637806073030730960,47.438957,0.065515876,0
637806073050830009,49.799232,0.065517314,0
637806073070928783,54.421413,0.06551923,0
637806073091019774,50.54543,0.06552114,0
637806073111153685,53.58755,0.065523535,0
637806073131244689,48.944805,0.06552545,0
637806073151323598,56.785526,0.065527365,0
637806073171424659,47.45059,0.06552928,0
637806073191669476,51.191673,0.06553072,0
637806073211757798,55.71192,0.06553263,0
637806073231830940,58.342762,0.06553455,0
637806073251919868,47.45782,0.065536946,0
637806073272014647,47.465687,0.06553934,0
637806073292109307,48.949604,0.065540776,0
637806073312193739,55.24712,0.06554269,0
637806073332289596,48.205616,0.06554508,0
637806073352379909,63.775753,0.06554652,0
637806073372478685,57.575268,0.06554796,0
637806073392566887,52.072643,0.065549396,0
637806073412731561,53.60247,0.06555179,0
637806073432820760,57.40891,0.0655537,0
637806073452932090,45.87319,0.06555562,0
637806073473084541,64.39279,0.06555754,0
637806073493181605,54.36519,0.065559454,0
637806073513264972,57.528122,0.065539815,0
637806073533343915,54.479412,0.06554125,0
637806073553431056,45.921272,0.06554317,0
637806073573524158,60.64429,0.06554508,0
637806073593677141,50.497295,0.0654383,0
637806073613768895,58.200443,0.065440215,0
637806073633844038,62.2467,0.06544213,0
637806073653926964,49.02974,0.065444045,0
637806073674004734,55.250748,0.06537987,0
637806073694087930,57.58505,0.06538131,0
637806073714165249,52.898426,0.06538275,0
637806073734260458,43.571518,0.06538466,0
637806073754360442,43.54316,0.06538035,0
637806073774463095,66.076866,0.06538275,0
637806073794592504,49.729797,0.06538466,0
637806073814687886,50.44372,0.06538658,0
637806073834764249,52.13184,0.06533438,0
637806073854879805,51.3266,0.065336294,0
637806073874976784,52.047165,0.06533821,0
637806073895070528,41.985413,0.06532672,0
637806073915160547,55.998215,0.06532911,0
637806073935278410,48.982994,0.06533151,0
637806073955378108,42.758907,0.065333426,0
637806073975471085,52.081223,0.065316185,0
637806073995553317,45.866116,0.0653181,0
637806074015626407,55.259758,0.065320015,0
637806074035710837,49.80546,0.06532145,0
637806074055807731,52.112953,0.06527596,0
637806074075928910,54.418118,0.0652774,0
637806074096050995,56.66638,0.06527931,0
637806074116142555,45.053165,0.06528123,0
637806074136256425,52.110657,0.06519742,0
637806074156423199,59.74501,0.06519934,0
637806074176527168,48.890877,0.06520125,0
637806074196602745,42.741886,0.06520317,0
637806074216676310,56.046806,0.06523047,0
637806074236769515,58.330826,0.06523238,0
637806074256980663,55.920315,0.065234296,0
637806074277068644,54.989605,0.06523621,0
637806074297149882,45.890614,0.065215625,0
637806074317261379,52.883495,0.06521849,0
637806074337345519,55.953007,0.06522041,0
637806074357448617,53.655785,0.06522232,0
637806074377609020,56.66092,0.06522376,0
637806074397690522,53.6008,0.0652252,0
637806074417768993,49.007046,0.06522664,0
637806074437866929,51.363056,0.06522855,0
637806074457984035,55.163334,0.06521993,0
637806074478078143,50.508877,0.065221846,0
637806074498163501,54.42598,0.06522376,0
637806074518244487,60.691048,0.065225676,0
637806074538436238,49.745117,0.06522759,0
637806074558540085,47.249104,0.06522903,0
637806074578627682,54.39209,0.06523047,0
637806074598717322,45.105247,0.06523286,0
637806074618798509,48.248524,0.06523477,0
637806074638876873,49.02865,0.06523717,0
637806074658977161,57.581516,0.06523909,0
637806074679064150,59.832325,0.06521993,0
637806074699308439,62.157257,0.065221846,0
637806074719408148,58.73977,0.065223284,0
637806074739511094,48.98291,0.065202214,0
637806074759606597,45.071068,0.06520365,0
637806074779688515,51.317314,0.06520557,0
637806074799766685,53.69769,0.06520748,0
637806074819851591,60.71318,0.065174915,0
637806074839947655,51.330227,0.065177314,0
637806074860049636,56.746777,0.065179706,0
637806074880128483,49.754124,0.06518162,0
637806074900233754,50.592278,0.06518306,0
637806074920323087,51.27528,0.0651845,0
637806074940414402,55.23756,0.06518641,0
637806074960504171,49.001076,0.06517683,0
637806074980601142,62.96856,0.06517875,0
637806075000679363,54.441933,0.06518018,0
637806075020770589,51.360703,0.06518258,0
637806075040874621,43.525967,0.06508824,0
637806075060969485,45.861694,0.06508968,0
637806075081064694,48.971973,0.06509112,0
637806075101156327,49.766857,0.06509255,0
637806075121245505,59.148315,0.065095425,0
637806075141333607,47.43702,0.06509734,0
637806075161427489,58.328278,0.065099254,0
637806075181527415,50.545734,0.06509734,0
637806075201619098,55.20309,0.065099254,0
637806075221709555,50.547062,0.06510117,0
637806075241785818,57.564114,0.065103084,0
637806075261896848,49.765274,0.065100215,0
637806075281995288,49.770733,0.06510213,0
637806075302082442,55.193893,0.065104045,0
637806075322171961,53.67195,0.06510213,0
637806075342251781,52.097218,0.06510357,0
637806075362475698,50.494507,0.06510548,0
637806075382560159,47.98959,0.0651074,0
637806075402637117,59.897232,0.06506047,0
637806075422713491,49.03674,0.065061904,0
637806075442808651,64.578896,0.06506334,0
637806075462909696,52.104633,0.06499438,0
637806075483017536,51.3136,0.064996295,0
637806075503090237,42.73946,0.06499822,0
637806075523174694,59.155693,0.06500061,0
637806075543268452,50.553123,0.06498576,0
637806075563354437,51.338726,0.06498768,0
637806075583459549,47.442924,0.06498911,0
637806075603565830,47.39152,0.06499055,0
637806075623647397,51.288147,0.06497715,0
637806075643732307,44.356937,0.06497954,0
637806075663830752,48.23922,0.06498145,0
637806075683941923,55.16448,0.06497044,0
637806075704037878,52.8541,0.064972356,0
637806075724117059,34.9927,0.06497475,0
637806075744203957,58.381794,0.06495224,0
637806075764292578,49.750965,0.06495368,0
637806075784380451,53.702763,0.06495608,0
637806075804480056,48.99049,0.06495799,0
637806075824577048,49.721466,0.06495464,0
637806075844681329,56.774918,0.06495655,0
637806075864771633,46.649242,0.06495847,0
637806075884844319,42.007122,0.06494985,0
637806075904942804,61.451115,0.06495176,0
637806075925041239,47.419712,0.0649532,0
637806075945119715,58.335415,0.06495464,0
637806075965197438,53.706722,0.06495272,0
637806075985282451,50.588726,0.06495464,0
637806076005372136,53.676495,0.06495655,0
637806076025466372,48.99423,0.06474154,0
637806076045606248,58.220364,0.06474345,0
637806076065707648,55.907124,0.06474585,0
637806076085793710,49.00881,0.06465822,0
637806076105917360,46.643097,0.064659655,0
637806076126010393,51.240845,0.064661086,0
637806076146083631,52.926292,0.06466396,0
637806076166156568,50.59646,0.06465678,0
637806076186234466,42.801716,0.064658694,0
637806076206329536,52.926605,0.06466061,0
637806076226439418,41.96772,0.06466013,0
637806076246516190,53.642456,0.06466205,0
637806076266608093,56.805973,0.064663485,0
637806076286697278,54.448997,0.06466252,0
637806076306894113,56.691658,0.06466492,0
637806076326983379,52.668663,0.064667314,0
637806076347058875,52.121166,0.06466923,0
637806076367141701,51.347202,0.064671144,0
637806076387236039,60.66246,0.06467306,0
637806076407315789,52.90177,0.06467497,0
637806076427411794,50.56385,0.06488903,0
637806076447495458,53.664143,0.06872575,0
637806076467675297,45.09074,0.06872527,0
637806076487764944,46.510197,0.06881721,0
637806076507856712,55.992416,0.0714127,0
637806076527967742,48.20454,0.07408289,0
637806076548045270,56.73184,0.07414849,0
637806076568137325,47.439407,0.07415089,0
637806076588211223,62.25859,0.07415328,0
637806076608288407,51.369152,0.07415472,0
637806076628373829,42.020584,0.07415616,0
637806076648474607,52.120193,0.07417579,0
637806076668574997,46.61308,0.074178666,0
637806076688659731,49.00938,0.07418058,0
637806076708732186,51.35455,0.074182495,0
637806076728817124,56.03724,0.07418489,0
637806076748920124,64.55172,0.0741868,0
637806076769035587,47.386585,0.07418872,0
637806076789106776,52.092175,0.074190155,0
637806076809187996,53.700077,0.07419207,0
637806076829399203,66.54207,0.074193984,0
637806076849483976,59.09658,0.0741959,0
637806076869560824,44.340557,0.07419782,0
637806076889634021,49.813515,0.074199736,0
637806076909713306,44.356556,0.07420165,0
637806076929788416,45.14659,0.07420404,0
637806076949870962,47.45986,0.07420548,0
637806076969977163,45.103954,0.07420692,0
637806076990054592,58.32399,0.07420883,0
637806077010131643,46.690506,0.074211225,0
637806077030207310,51.37837,0.07421314,0
637806077050284638,52.919907,0.07421458,0
637806077070361459,56.02518,0.07421649,0
637806077090463096,52.913986,0.07421841,0
637806077110546930,56.735687,0.07422032,0
637806077130659373,49.7827,0.07422128,0
637806077150734888,41.977837,0.07422272,0
637806077170863519,50.506836,0.074224636,0
637806077190951532,58.310703,0.07422655,0
637806077211041832,47.44142,0.074228466,0
637806077231121322,45.109802,0.07423038,0
637806077251194095,49.8114,0.074232295,0
637806077271278786,48.239635,0.07423421,0
637806077291370647,56.026493,0.07423565,0
637806077311461482,48.216343,0.07423805,0
637806077331547256,46.641045,0.0742481,0
637806077351620634,54.49036,0.07425001,0
637806077371807111,60.617107,0.07425193,0
637806077391899400,52.709984,0.07425385,0
637806077411992988,68.43265,0.07425624,0
637806077432083548,53.657097,0.074258156,0
637806077452161073,57.549934,0.07426007,0
637806077472320709,61.39243,0.07426103,0
637806077492429349,64.38985,0.07426246,0
637806077512512394,55.95367,0.074264385,0
637806077532600421,43.599075,0.0742663,0
637806077552679731,48.98075,0.074268214,0
637806077572765444,49.042923,0.07427013,0
637806077592846713,64.54226,0.07427252,0
637806077612937205,53.701847,0.074274436,0
637806077633033399,54.408512,0.07427587,0
637806077653115335,55.224934,0.07427731,0
637806077673200393,51.37406,0.0742797,0
637806077693272970,48.229713,0.07428162,0
637806077713348415,49.813557,0.07428353,0
637806077733429205,47.450603,0.07428497,0
637806077753529711,52.896534,0.074286886,0
637806077773678354,59.058064,0.0742888,0
637806077793762195,53.57803,0.07339188,0
637806077813858093,50.545628,0.07339284,0
637806077833948676,51.32595,0.07339475,0
637806077854038625,43.545,0.07339618,0
637806077874123030,49.77405,0.07339858,0
637806077894211477,47.478287,0.0734005,0
637806077914296866,50.554073,0.07340241,0
637806077934383686,47.4517,0.07340433,0
637806077954465545,41.22846,0.07340624,0
637806077974551082,49.020287,0.07340768,0
637806077994664571,39.649296,0.07340912,0
637806078014742370,61.4016,0.07341151,0
637806078034834399,43.567574,0.073413424,0
637806078054918524,54.44315,0.07341534,0
637806078075007249,48.248283,0.07341678,0
637806078095089775,41.993145,0.07341869,0
637806078115177750,50.5868,0.07337177,0
637806078135252355,53.66481,0.07337368,0
637806078155348072,47.4673,0.07337511,0
637806078175557865,60.55141,0.07337655,0
637806078195654135,43.363113,0.07337895,0
637806078215728036,50.55326,0.07338182,0
637806078235810308,57.60321,0.07338373,0
637806078255894851,60.66713,0.07338565,0
637806078275993763,50.569645,0.07338757,0
637806078296077775,50.54289,0.073389485,0
637806078316170298,52.115234,0.073390916,0
637806078336252597,46.667576,0.073392354,0
637806078356347166,47.452774,0.07339427,0
637806078376453947,54.42502,0.07339618,0
637806078396599062,51.244488,0.073398106,0
637806078416690310,42.70281,0.07339954,0
637806078436806545,52.802937,0.07340145,0
637806078456895607,41.997692,0.07340337,0
637806078476998295,55.228527,0.073405765,0
637806078497100129,46.611168,0.07340672,0
637806078517211777,54.423756,0.07340864,0
637806078537293011,68.38206,0.07324486,0
637806078557384502,45.900818,0.07324678,0
637806078577484775,45.876263,0.07324869,0
637806078597573467,55.98038,0.07325109,0
637806078617695072,52.862297,0.07325348,0
637806078637793657,48.19281,0.0732554,0
637806078657885196,48.966885,0.07318261,0
637806078677982767,38.881767,0.07318404,0
637806078698165138,57.44673,0.07318644,0
637806078718256998,59.707314,0.07318836,0
637806078738354977,45.860165,0.07319027,0
637806078758451599,46.640533,0.07312132,0
637806078778544746,49.76081,0.07312323,0
